symbol,name,current_price,market_cap,pe_ratio,pb_ratio,roe,eps,book_value,beta,peg_ratio,roa,debt_to_equity,current_ratio,quick_ratio,revenue_growth,earnings_growth,operating_margin,net_margin,profit_margin,dividend_yield,volume,sector,market_cap_category,last_updated
NSE:RAJRATAN-EQ,RAJRATAN GLOBAL WIRE LTD,320.65,32065.0,15.4,1.51,15.9,101.9667,212.35099337748343,1.05,1.9371069182389937,7.607655502392345,1.09,1.5,1.125,8.0,6.8,12.72,8.904,8.904,2.07,127593,Others,large_cap,2025-10-04 06:58:22.885193
NSE:FIVESTAR-EQ,FIVE-STAR BUS FIN LTD,533.95,32037.0,17.18,1.17,14.04,224.89973999999998,456.3675213675214,1.41,2.4472934472934473,8.560975609756097,0.64,2.0,1.5,8.0,6.8,11.232,7.862399999999999,7.862399999999999,2.11,548412,Others,large_cap,2025-10-04 10:06:02.837473
NSE:CONCOR-EQ,CONTAINER CORP OF IND LTD,533.5,32010.0,17.26,2.07,17.47,279.60735,257.72946859903385,1.49,1.9759587864911279,8.319047619047618,1.1,1.5,1.125,8.0,6.8,13.975999999999999,9.783199999999999,9.783199999999999,2.72,809047,Others,large_cap,2025-10-04 05:21:33.267226
NSE:AIIL-EQ,AUTHUM INVEST & INFRA LTD,3191.1,31911.0,16.33,1.23,12.11,772.88442,2594.390243902439,1.32,2.6969446738232863,5.580645161290322,1.17,1.5,1.125,8.0,6.8,9.688,6.7816,6.7816,2.47,135864,Others,large_cap,2025-10-04 19:06:24.778557
NSE:TMB-EQ,TAMILNAD MERCA BANK LTD,424.95,31871.25,16.53,2.1,14.81,94.4026425,202.35714285714283,1.27,2.2322754895340986,6.6711711711711725,1.22,1.1,0.8250000000000001,8.0,6.8,4.443,3.1100999999999996,3.1100999999999996,3.28,54471,Banking,large_cap,2025-10-04 10:06:05.145947
NSE:TRUALT-EQ,TRUALT BIOENERGY LIMITED,530.95,31857.0,19.52,1.97,18.53,295.15510500000005,269.51776649746193,1.39,2.1068537506745817,9.173267326732674,1.02,2.5,1.875,12.0,10.2,22.236,15.565199999999999,15.565199999999999,2.03,15118475,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:KIOCL-EQ,KIOCL LIMITED,528.8,31728.0,13.76,2.28,19.39,307.60296000000005,231.9298245614035,1.43,1.4192882929345023,12.350318471337582,0.57,2.5,1.875,12.0,10.2,23.268,16.2876,16.2876,2.68,9841658,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:JGCHEM-EQ,J.G.CHEMICALS LIMITED,422.7,31702.5,12.94,1.22,13.24,83.94822,346.4754098360656,1.1,1.9546827794561932,7.355555555555555,0.8,2.5,1.875,12.0,10.2,15.888,11.121599999999999,11.121599999999999,2.33,86703,Technology,large_cap,2025-10-04 19:06:24.842373
NSE:SIEMENS-EQ,SIEMENS LTD,3164.1,31641.0,18.16,1.1,14.82,937.83924,2876.454545454545,1.46,2.4507422402159245,7.925133689839572,0.87,2.0,1.5,8.0,6.8,11.856000000000002,8.2992,8.2992,2.82,223614,Others,large_cap,2025-10-04 06:58:20.909132
NSE:NCC-EQ,NCC LIMITED,210.38,31557.0,14.63,1.69,15.16,95.68082399999999,124.48520710059172,1.05,1.9300791556728234,7.184834123222748,1.11,2.5,1.875,12.0,10.2,18.192,12.734399999999999,12.734399999999999,3.05,1147181,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:KOTAKBANK-EQ,KOTAK MAHINDRA BANK LTD,2100.5,31507.5,15.88,1.33,19.5,1228.7925,1579.3233082706765,1.45,1.6287179487179488,8.944954128440369,1.18,1.1,0.8250000000000001,8.0,6.8,5.85,4.095,4.095,2.44,4735930,Banking,large_cap,2025-10-04 05:21:33.267226
NSE:POONAWALLA-EQ,POONAWALLA FINCORP LTD,524.4,31464.0,12.95,2.2,17.12,269.33184,238.36363636363635,1.12,1.5128504672897194,10.011695906432749,0.71,2.0,1.5,8.0,6.8,13.696000000000002,9.587200000000001,9.587200000000001,3.49,5528559,Others,large_cap,2025-10-04 05:21:33.267226
NSE:NILKAMAL-EQ,NILKAMAL LIMITED,1573.1,31462.0,15.7,1.11,15.34,482.62708000000003,1417.207207207207,1.25,2.0469361147327247,9.296969696969697,0.65,2.5,1.875,12.0,10.2,18.407999999999998,12.885599999999998,12.885599999999998,2.61,1202,Technology,large_cap,2025-10-05 08:24:34.916880
NSE:BSE-EQ,BSE LIMITED,2093.4,31401.0,16.24,2.32,19.56,1228.4071199999998,902.3275862068966,1.4,1.6605316973415132,11.57396449704142,0.69,2.5,1.875,12.0,10.2,23.471999999999998,16.4304,16.4304,2.87,2827421,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:JYOTHYLAB-EQ,JYOTHY LABS LIMITED,313.8,31380.0,10.47,2.26,15.59,97.84284,138.84955752212392,1.14,1.3431686978832587,8.205263157894738,0.9,2.5,1.875,12.0,10.2,18.708,13.095599999999997,13.095599999999997,2.64,353532,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:KARURVYSYA-EQ,KARUR VYSYA BANK LTD,209.18,31377.0,13.33,1.07,15.12,94.884048,195.49532710280374,1.46,1.7632275132275133,8.842105263157894,0.71,1.1,0.8250000000000001,8.0,6.8,4.536,3.1751999999999994,3.1751999999999994,2.43,2191073,Banking,large_cap,2025-10-04 05:21:33.267226
NSE:JSLL-EQ,JEENA SIKHO LIFECARE LTD,784.15,31366.0,15.79,2.58,14.66,229.91278000000003,303.93410852713174,1.12,2.1541609822646657,8.831325301204819,0.66,2.0,1.5,8.0,6.8,11.728000000000002,8.2096,8.2096,3.42,349576,Others,large_cap,2025-10-04 05:21:33.267226
NSE:TIINDIA-EQ,TUBE INVEST OF INDIA LTD,3136.1,31361.0,15.66,1.76,14.52,910.72344,1781.875,1.36,2.15702479338843,9.075,0.6,2.0,1.5,8.0,6.8,11.616,8.1312,8.1312,2.63,247121,Others,large_cap,2025-10-04 06:58:20.568106
NSE:PGHL-EQ,PROCTER & GAMBLE HEALTH L,6271.5,31357.5,12.3,1.57,17.01,1066.7821500000002,3994.5859872611463,1.4,1.4462081128747795,8.590909090909092,0.98,2.0,1.5,8.0,6.8,13.608000000000002,9.5256,9.5256,3.18,4753,Others,large_cap,2025-10-04 19:06:27.410010
NSE:IGL-EQ,INDRAPRASTHA GAS LTD,209.03,31354.5,15.93,1.66,18.44,115.63539600000001,125.92168674698796,1.49,1.727765726681128,11.453416149068325,0.61,2.0,1.5,8.0,6.8,14.752000000000002,10.326400000000001,10.326400000000001,3.2,2317920,Others,large_cap,2025-10-04 05:21:33.267226
NSE:CHOICEIN-EQ,CHOICE INTERNATIONAL LTD,783.5,31340.0,9.03,1.89,18.66,292.4022,414.55026455026456,1.4,0.967845659163987,8.7196261682243,1.14,1.5,1.125,8.0,6.8,14.928,10.4496,10.4496,2.31,385106,Others,large_cap,2025-10-04 05:21:33.267226
NSE:PRECWIRE-EQ,PRECISION WIRES INDIA LTD,208.69,31303.5,15.9,2.38,17.23,107.87186100000001,87.68487394957984,1.26,1.845618107951248,9.415300546448087,0.83,2.0,1.5,8.0,6.8,13.784,9.6488,9.6488,2.59,3071049,Others,large_cap,2025-10-04 05:21:33.267226
NSE:ICRA-EQ,ICRA LIMITED,6255.0,31275.0,10.86,2.19,17.81,1114.0155,2856.1643835616437,1.1,1.219539584503088,8.022522522522523,1.22,2.5,1.875,12.0,10.2,21.371999999999996,14.960399999999996,14.960399999999996,2.8,42147,Technology,large_cap,2025-10-04 10:06:06.273984
NSE:KSCL-EQ,KAVERI SEED CO. LTD.,1042.4,31272.0,14.33,2.15,17.46,546.0091199999999,484.8372093023256,1.36,1.6414662084765177,10.518072289156626,0.66,2.0,1.5,8.0,6.8,13.968000000000002,9.777600000000001,9.777600000000001,3.07,89784,Others,large_cap,2025-10-04 10:06:03.547956
NSE:EIDPARRY-EQ,EID PARRY INDIA LTD,1041.9,31257.0,9.8,1.31,12.97,405.40329,795.3435114503817,1.25,1.5111796453353894,7.720238095238095,0.68,2.0,1.5,8.0,6.8,10.376000000000001,7.2632,7.2632,3.01,84901,Others,large_cap,2025-10-04 10:06:03.807247
NSE:CHAMBLFERT-EQ,CHAMBAL FERTILIZERS LTD,519.7,31182.0,14.65,2.29,17.06,265.98245999999995,226.94323144104806,1.21,1.7174677608440798,7.825688073394496,1.18,1.5,1.125,8.0,6.8,13.648,9.5536,9.5536,3.19,821820,Others,large_cap,2025-10-04 05:21:33.267226
NSE:LINDEINDIA-EQ,LINDE INDIA LIMITED,6226.0,31130.0,14.98,2.52,13.4,834.284,2470.6349206349205,1.08,2.235820895522388,7.282608695652175,0.84,2.5,1.875,12.0,10.2,16.08,11.255999999999998,11.255999999999998,2.93,11313,Technology,large_cap,2025-10-04 19:06:26.470950
NSE:RSYSTEMS-EQ,R SYS INTERNATIONAL LTD,413.85,31038.75,10.2,1.57,15.74,97.709985,263.5987261146497,1.4,1.2960609911054637,10.287581699346406,0.53,2.0,1.5,8.0,6.8,12.592,8.8144,8.8144,3.39,53916,Others,large_cap,2025-10-04 10:06:05.658246
NSE:HEG-EQ,HEG LTD,516.9,31014.0,12.75,2.26,13.07,202.67649,228.71681415929206,1.13,1.9510328997704667,8.487012987012987,0.54,2.0,1.5,8.0,6.8,10.456000000000001,7.3192,7.3192,2.23,601093,Others,large_cap,2025-10-04 05:21:33.267226
NSE:JINDALSAW-EQ,JINDAL SAW LIMITED,206.5,30975.0,10.41,1.31,14.92,92.4294,157.63358778625954,1.29,1.3954423592493297,9.209876543209877,0.62,2.5,1.875,12.0,10.2,17.904,12.5328,12.5328,2.23,2395806,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:PROSTARM-EQ,PROSTARM INFO SYSTEMS LTD,205.93,30889.5,9.18,1.81,19.28,119.10991200000001,113.77348066298343,1.25,0.9522821576763485,9.450980392156863,1.04,1.5,1.125,8.0,6.8,15.424000000000001,10.796800000000001,10.796800000000001,3.05,784885,Others,large_cap,2025-10-04 05:21:33.267226
NSE:FINPIPE-EQ,FINOLEX INDUSTRIES LTD,205.89,30883.5,10.61,1.46,13.0,80.2971,141.02054794520546,1.25,1.6323076923076922,6.403940886699506,1.03,1.5,1.125,8.0,6.8,10.4,7.279999999999999,7.279999999999999,3.15,547474,Others,large_cap,2025-10-04 05:21:32.863908
NSE:QUICKHEAL-EQ,QUICK HEAL TECH LTD,308.6,30860.0,8.84,1.03,14.18,87.51896,299.6116504854369,1.11,1.2468265162200283,7.01980198019802,1.02,2.5,1.875,12.0,10.2,17.016,11.911199999999997,11.911199999999997,2.49,101763,Technology,large_cap,2025-10-04 06:58:23.718561
NSE:PGEL-EQ,PG ELECTROPLAST LTD,514.15,30849.0,16.9,2.15,16.24,250.49388,239.13953488372093,1.49,2.08128078817734,8.50261780104712,0.91,2.0,1.5,8.0,6.8,12.991999999999999,9.094399999999998,9.094399999999998,3.43,1731044,Others,large_cap,2025-10-04 05:21:33.267226
NSE:IONEXCHANG-EQ,ION EXCHANGE (INDIA) LTD,410.75,30806.25,18.3,1.4,15.74,96.978075,293.39285714285717,1.36,2.3252858958068616,7.058295964125561,1.23,1.5,1.125,8.0,6.8,12.592,8.8144,8.8144,2.65,94268,Others,large_cap,2025-10-04 06:58:24.066439
NSE:CERA-EQ,CERA SANITARYWARE LTD,6148.5,30742.5,18.08,1.93,18.07,1111.03395,3185.7512953367877,1.28,2.0011068068622024,8.327188940092165,1.17,2.5,1.875,12.0,10.2,21.684,15.178799999999999,15.178799999999999,3.43,5930,Technology,large_cap,2025-10-04 19:06:27.234400
NSE:ATUL-EQ,ATUL LTD,6134.0,30670.0,13.51,1.83,16.02,982.6668,3351.9125683060106,1.12,1.686641697877653,9.0,0.78,2.0,1.5,8.0,6.8,12.816,8.9712,8.9712,2.11,10124,Others,large_cap,2025-10-04 19:06:26.602058
NSE:INOXGREEN-EQ,INOX GREEN ENERGY SER LTD,204.24,30636.0,13.57,2.33,17.89,109.61560800000001,87.65665236051503,0.97,1.5170486305198434,11.847682119205299,0.51,2.0,1.5,8.0,6.8,10.734,7.5138,7.5138,2.12,2147097,Energy,large_cap,2025-10-04 05:21:33.267226
NSE:AADHARHFC-EQ,AADHAR HOUSING FINANCE L,509.95,30597.0,13.89,1.86,16.79,256.861815,274.16666666666663,1.33,1.6545562835020848,8.744791666666666,0.92,1.1,0.8250000000000001,8.0,6.8,5.037,3.5258999999999996,3.5258999999999996,2.39,710221,Banking,large_cap,2025-10-04 05:21:33.267226
NSE:DHANUKA-EQ,DHANUKA AGRITECH LTD,1526.6,30532.0,9.43,1.25,16.58,506.2205599999999,1221.28,1.2,1.1375150784077201,7.8207547169811304,1.12,2.5,1.875,12.0,10.2,19.895999999999997,13.927199999999997,13.927199999999997,3.25,25635,Technology,large_cap,2025-10-04 19:06:25.242940
NSE:JARO-EQ,JARO INS OF TEC MG N RE L,762.65,30506.0,18.5,2.57,15.85,241.76005,296.7509727626459,1.38,2.334384858044164,8.805555555555555,0.8,2.0,1.5,8.0,6.8,12.68,8.876,8.876,3.27,216415,Others,large_cap,2025-10-04 05:21:33.267226
NSE:ZENSARTECH-EQ,ZENSAR TECHNOLOGIES  LTD,760.2,30408.0,13.71,2.46,19.01,289.02804000000003,309.0243902439025,1.2,1.4423987375065754,11.521212121212123,0.65,2.5,1.875,12.0,10.2,22.812,15.968399999999999,15.968399999999999,3.49,227758,Technology,large_cap,2025-10-04 06:58:20.857927
NSE:CASTROLIND-EQ,CASTROL INDIA LIMITED,202.65,30397.5,15.05,1.04,18.79,114.23380500000002,194.85576923076923,1.1,1.6019159127195317,12.2012987012987,0.54,2.5,1.875,12.0,10.2,22.548,15.783599999999998,15.783599999999998,3.29,878565,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:ANTHEM-EQ,ANTHEM BIOSCIENCES LTD,759.25,30370.0,16.77,2.43,18.43,279.85955,312.4485596707819,1.42,1.819858925664677,9.169154228855723,1.01,1.5,1.125,8.0,6.8,14.744,10.320799999999998,10.320799999999998,2.7,270690,Others,large_cap,2025-10-04 06:58:20.259446
NSE:CARERATING-EQ,CARE RATINGS LIMITED,1518.2,30364.0,16.78,2.39,19.51,592.40164,635.2301255230126,1.45,1.7201435161455663,8.748878923766817,1.23,2.5,1.875,12.0,10.2,23.412000000000003,16.3884,16.3884,3.38,17788,Technology,large_cap,2025-10-04 19:06:25.816851
NSE:VIJAYA-EQ,VIJAYA DIAGNOSTIC CEN LTD,1011.7,30351.0,15.88,1.31,15.17,460.42467,772.2900763358779,1.2,2.0936058009228744,9.601265822784809,0.58,2.0,1.5,8.0,6.8,12.136000000000001,8.4952,8.4952,2.46,87573,Others,large_cap,2025-10-04 10:06:03.634399
NSE:AJMERA-EQ,AJMERA REALTY & INF I LTD,1011.55,30346.5,12.81,2.28,12.93,392.380245,443.6622807017544,1.25,1.9814385150812066,7.0271739130434785,0.84,2.0,1.5,8.0,6.8,10.344000000000001,7.2408,7.2408,2.22,91952,Others,large_cap,2025-10-05 08:24:34.268001
NSE:AVANTEL-EQ,AVANTEL LIMITED,202.29,30343.5,17.48,1.47,16.12,97.82744400000001,137.6122448979592,1.03,2.1687344913151363,7.327272727272727,1.2,2.5,1.875,12.0,10.2,19.344,13.5408,13.5408,3.02,26435235,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:DYCL-EQ,DYNAMIC CABLES LIMITED,404.25,30318.75,12.9,1.37,12.67,76.8277125,295.0729927007299,1.07,2.036306235201263,7.820987654320987,0.62,2.5,1.875,12.0,10.2,15.203999999999999,10.6428,10.6428,3.13,75710,Technology,large_cap,2025-10-04 10:06:04.150602
NSE:LIQGRWBEES-EQ,NIPPONAMC - LIQGRWBEES,1010.53,30315.9,15.69,1.75,17.19,521.1303210000001,577.4457142857143,1.2,1.825479930191972,8.953125000000002,0.92,2.0,1.5,8.0,6.8,13.752000000000002,9.6264,9.6264,2.75,83750,Others,large_cap,2025-10-04 10:06:03.838956
NSE:SEQUENT-EQ,SEQUENT SCIENTIFIC LTD.,201.84,30276.0,18.71,2.0,14.21,86.044392,100.92,1.23,2.633356790992259,8.458333333333332,0.68,2.0,1.5,8.0,6.8,11.368000000000002,7.957600000000001,7.957600000000001,3.5,1025325,Others,large_cap,2025-10-04 10:06:02.753323
NSE:SBILIQETF-EQ,SBIAMC - SBILIQETF,1008.5,30255.0,16.89,1.27,12.25,370.62375000000003,794.0944881889764,1.05,2.7575510204081635,6.314432989690721,0.94,2.0,1.5,8.0,6.8,9.8,6.86,6.86,3.24,52773,Others,large_cap,2025-10-04 10:06:05.286347
NSE:SAMHI-EQ,SAMHI HOTELS LIMITED,201.36,30204.0,18.74,1.67,17.95,108.43235999999999,120.5748502994012,1.15,2.0880222841225624,9.547872340425531,0.88,2.5,1.875,12.0,10.2,21.54,15.077999999999998,15.077999999999998,3.1,501300,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:ENGINERSIN-EQ,ENGINEERS INDIA LTD,201.26,30189.0,15.33,2.11,14.87,89.78208599999999,95.38388625592417,1.48,2.0618695359784804,6.789954337899543,1.19,1.5,1.125,8.0,6.8,11.896,8.3272,8.3272,2.82,1429783,Others,large_cap,2025-10-04 05:21:33.267226
NSE:ARMANFIN-EQ,ARMAN FIN SERV LTD,1508.7,30174.0,16.48,2.0,13.44,405.53856,754.35,1.3,2.4523809523809526,6.339622641509433,1.12,1.5,1.125,8.0,6.8,10.752,7.5264,7.5264,2.05,15619,Others,large_cap,2025-10-04 19:06:26.017305
NSE:OSWALPUMPS-EQ,OSWAL PUMPS LIMITED,753.25,30130.0,18.57,1.49,14.0,210.91,505.53691275167785,1.11,2.652857142857143,7.070707070707071,0.98,2.5,1.875,12.0,10.2,16.8,11.76,11.76,2.55,274656,Technology,large_cap,2025-10-08 03:24:47.213290
NSE:AHLUCONT-EQ,AHLUWALIA CONT IND LTD,1002.4,30072.0,16.29,1.14,18.71,562.64712,879.2982456140352,1.16,1.7413148049171565,11.993589743589745,0.56,2.0,1.5,8.0,6.8,14.968000000000002,10.4776,10.4776,2.7,52326,Others,large_cap,2025-10-07 15:17:44.504209
NSE:ARVIND-EQ,ARVIND LIMITED,300.35,30035.0,18.98,1.21,18.1,108.7267,248.2231404958678,1.24,2.0972375690607734,8.457943925233646,1.14,2.5,1.875,12.0,10.2,21.720000000000002,15.204,15.204,3.19,123843,Technology,large_cap,2025-10-04 06:58:23.004788
NSE:NEOGEN-EQ,NEOGEN CHEMICALS LIMITED,1501.2,30024.0,9.06,1.79,15.41,462.66984,838.659217877095,1.5,1.1758598312783908,7.036529680365297,1.19,2.5,1.875,12.0,10.2,18.492,12.9444,12.9444,2.48,12335,Technology,large_cap,2025-10-04 19:06:26.355805
NSE:BAJAJFINSV-EQ,BAJAJ FINSERV LTD.,2000.9,30013.5,9.48,1.2,13.89,833.77503,1667.4166666666667,1.34,1.3650107991360692,7.050761421319797,0.97,2.0,1.5,8.0,6.8,11.112000000000002,7.7784,7.7784,3.4,789048,Others,large_cap,2025-10-04 05:21:33.267226
NSE:ACCELYA-EQ,ACCELYA SOLN INDIA LTD,1500.0,30000.0,18.29,1.23,11.96,358.8,1219.5121951219512,1.29,3.0585284280936453,6.010050251256282,0.99,2.0,1.5,8.0,6.8,9.568000000000001,6.6976,6.6976,2.22,37221,Others,large_cap,2025-10-04 10:06:06.708524
NSE:LIQUIDSBI-EQ,SBIAMC - LIQUIDSBI,999.99,29999.7,19.17,2.6,14.85,222.74777249999997,384.61153846153843,1.16,2.581818181818182,9.054878048780488,0.64,2.0,1.5,8.0,6.8,11.88,8.316,8.316,2.79,56157,Others,large_cap,2025-10-04 10:06:05.064430
NSE:GOLDIETF-EQ,ICICI PRUDENTIAL GOLD ETF,99.88,29964.0,15.42,1.58,12.89,38.623596,63.215189873417714,1.49,2.3925523661753294,6.543147208121828,0.97,2.0,1.5,8.0,6.8,10.312000000000001,7.2184,7.2184,3.29,15075058,Others,large_cap,2025-10-04 05:21:33.267226
NSE:VENKEYS-EQ,VENKY S (INDIA) LIMITED,1498.1,29962.0,14.54,1.89,15.36,460.21632,792.6455026455027,1.09,1.8932291666666665,8.777142857142858,0.75,2.5,1.875,12.0,10.2,18.432,12.902399999999998,12.902399999999998,3.18,11520,Technology,large_cap,2025-10-04 19:06:26.465636
NSE:GSFC-EQ,GUJ STATE FERT & CHEM LTD,199.43,29914.5,10.52,2.39,16.57,99.13665300000001,83.44351464435147,1.28,1.2697646348823173,9.154696132596685,0.81,2.0,1.5,8.0,6.8,13.256,9.2792,9.2792,3.11,676505,Others,large_cap,2025-10-04 05:21:33.267226
NSE:EFCIL-EQ,EFC (I) LIMITED,298.1,29810.0,14.69,1.41,18.17,108.32954000000001,211.4184397163121,1.08,1.616951018161805,8.863414634146343,1.05,2.5,1.875,12.0,10.2,21.804000000000002,15.2628,15.2628,3.46,182240,Technology,large_cap,2025-10-04 06:58:21.554318
NSE:GOKEX-EQ,GOKALDAS EXPORTS LTD.,745.2,29808.0,18.37,2.48,15.71,234.14184000000006,300.48387096774195,1.08,2.338637810311903,7.013392857142857,1.24,1.5,1.125,8.0,6.8,12.568000000000001,8.797600000000001,8.797600000000001,3.48,160900,Others,large_cap,2025-10-04 10:06:03.260635
NSE:YATHARTH-EQ,YATHARTH HOSP & TRA C S L,745.0,29800.0,11.29,1.63,15.53,231.397,457.0552147239264,1.02,1.4539600772698003,8.532967032967033,0.82,2.0,1.5,8.0,6.8,12.424,8.6968,8.6968,2.42,361051,Others,large_cap,2025-10-04 05:21:33.267226
NSE:TALBROAUTO-EQ,TALBROS AUTO. COMP. LTD,297.9,29790.0,9.4,3.31,13.92,82.93536,89.99999999999999,1.25,1.3505747126436782,10.16058394160584,0.37,2.5,1.875,8.0,6.8,9.744,6.820799999999999,6.820799999999999,2.76,122365,Automobile,large_cap,2025-10-04 10:06:03.412002
NSE:PPLPHARMA-EQ,PIRAMAL PHARMA LIMITED,198.47,29770.5,16.48,2.63,17.48,104.07766800000002,75.4638783269962,0.88,1.8855835240274599,12.309859154929578,0.42,2.5,1.875,12.0,10.2,20.976,14.683199999999998,14.683199999999998,2.29,2576009,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:KNRCON-EQ,KNR CONSTRU LTD.,198.06,29709.0,18.46,2.35,17.2,102.19896,84.28085106382979,1.06,2.146511627906977,8.269230769230768,1.08,1.5,1.125,8.0,6.8,13.76,9.632,9.632,3.41,648080,Others,large_cap,2025-10-04 05:21:33.267226
NSE:JLHL-EQ,JUPITER LIFE LINE HOSP L,1483.8,29676.0,19.04,1.25,14.93,443.06268,1187.04,1.31,2.5505693235097118,8.531428571428572,0.75,2.5,1.875,12.0,10.2,17.916,12.5412,12.5412,2.73,19030,Technology,large_cap,2025-10-04 19:06:25.752487
NSE:INTELLECT-EQ,INTELLECT DESIGN ARENA,986.1,29583.0,9.25,1.5,12.35,182.675025,657.4,1.12,1.4979757085020244,6.206030150753769,0.99,2.0,1.5,8.0,6.8,9.88,6.916,6.916,3.2,99178,Others,large_cap,2025-10-04 06:58:23.812859
NSE:RADICO-EQ,RADICO KHAITAN LTD,2957.6,29576.0,10.24,1.23,18.24,1078.93248,2404.5528455284552,1.03,1.1228070175438598,9.650793650793648,0.89,2.5,1.875,12.0,10.2,21.887999999999998,15.321599999999998,15.321599999999998,2.29,183044,Technology,large_cap,2025-10-04 06:58:21.530097
NSE:PIXTRANS-EQ,PIX TRANSMISSIONS LIMITED,1477.9,29558.0,13.05,1.37,16.46,486.5246800000001,1078.7591240875913,1.03,1.585662211421628,9.514450867052023,0.73,2.5,1.875,12.0,10.2,19.752,13.826399999999998,13.826399999999998,3.44,28458,Technology,large_cap,2025-10-04 10:06:07.365037
NSE:GOLDSHARE-EQ,UTI GOLD ETF,98.45,29535.0,17.26,1.75,14.55,42.973425,56.25714285714286,1.3,2.372508591065292,6.495535714285714,1.24,1.5,1.125,8.0,6.8,11.64,8.148,8.148,3.42,1537620,Others,large_cap,2025-10-04 10:06:02.717231
NSE:ADSL-EQ,ALLIED DIGITAL SERV. LTD,196.87,29530.5,13.36,1.42,15.64,92.371404,138.64084507042256,1.49,1.7084398976982096,7.342723004694836,1.13,2.5,1.875,12.0,10.2,18.768,13.137599999999999,13.137599999999999,2.17,1683379,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:PNCINFRA-EQ,PNC INFRATECH LTD.,295.25,29525.0,15.76,2.37,16.24,95.8972,124.57805907172995,1.4,1.9408866995073892,8.547368421052632,0.9,2.5,1.875,12.0,10.2,19.487999999999996,13.641599999999997,13.641599999999997,3.19,147404,Technology,large_cap,2025-10-04 06:58:22.325853
NSE:IIFLCAPS-EQ,IIFL CAPITAL SERVICES LTD,294.65,29465.0,8.8,1.62,13.67,80.55731,181.88271604938268,1.28,1.2874908558888076,6.54066985645933,1.09,2.5,1.875,12.0,10.2,16.404,11.4828,11.4828,2.71,218600,Technology,large_cap,2025-10-04 10:06:03.081726
NSE:ECLERX-EQ,ECLERX SERVICES LTD,3928.0,29460.0,11.52,2.28,15.41,907.9572000000001,1722.8070175438597,1.21,1.4951330304996755,7.373205741626795,1.09,1.5,1.125,8.0,6.8,12.328000000000001,8.6296,8.6296,2.34,70572,Others,large_cap,2025-10-04 10:06:04.342507
NSE:SURYAROSNI-EQ,SURYA ROSHNI LTD,294.0,29400.0,19.02,2.41,17.34,101.9592,121.99170124481327,1.11,2.1937716262975777,10.200000000000001,0.7,2.0,1.5,8.0,6.8,13.872,9.7104,9.7104,3.24,257118,Others,large_cap,2025-10-04 06:58:20.450991
NSE:JUNIORBEES-EQ,NIP IND ETF JUNIOR BEES,734.79,29391.6,12.8,2.08,19.03,279.661074,353.26442307692304,1.38,1.3452443510246979,10.456043956043958,0.82,2.0,1.5,8.0,6.8,15.224000000000002,10.6568,10.6568,2.64,273047,Others,large_cap,2025-10-04 06:58:20.227909
NSE:VSSL-EQ,VARDHMAN SPC STEEL LTD,293.8,29380.0,10.81,2.19,11.96,70.27696,134.15525114155253,1.21,1.8076923076923077,6.53551912568306,0.83,2.0,1.5,8.0,6.8,9.568000000000001,6.6976,6.6976,3.35,136295,Others,large_cap,2025-10-04 06:58:22.622138
NSE:NRBBEARING-EQ,NRB BEARING LIMITED,293.75,29375.0,17.71,1.47,13.31,78.19625,199.82993197278913,1.48,2.6611570247933884,6.688442211055277,0.99,2.5,1.875,12.0,10.2,15.972,11.180399999999999,11.180399999999999,3.41,168999,Technology,large_cap,2025-10-04 06:58:21.822449
NSE:NTPCGREEN-EQ,NTPC GREEN ENERGY LIMITED,97.6,29280.0,11.32,0.98,13.82,40.464960000000005,99.59183673469387,1.37,1.638205499276411,6.644230769230769,1.08,2.5,1.875,12.0,10.2,16.584,11.608799999999999,11.608799999999999,3.18,6382041,Technology,large_cap,2025-10-04 05:21:33.267226
NSE:GOLD1-EQ,KOTAK GOLD ETF,97.59,29277.0,17.4,1.65,12.84,37.591668,59.14545454545455,1.24,2.7102803738317753,7.877300613496933,0.63,2.0,1.5,8.0,6.8,10.272,7.1903999999999995,7.1903999999999995,2.76,3821328,Others,large_cap,2025-10-04 05:21:33.267226
NSE:AXISGOLD-EQ,AXIS MF - AXIS GOLD ETF,97.51,29253.0,9.5,2.01,14.63,42.797138999999994,48.51243781094528,1.2,1.2987012987012987,9.31847133757962,0.57,2.0,1.5,8.0,6.8,11.704,8.1928,8.1928,3.31,5738657,Others,large_cap,2025-10-04 05:21:33.267226
NSE:SUPRIYA-EQ,SUPRIYA LIFESCIENCE LTD,731.1,29244.0,12.15,2.32,17.88,261.44136,315.1293103448276,1.45,1.3590604026845639,9.770491803278688,0.83,2.0,1.5,8.0,6.8,14.304,10.0128,10.0128,2.21,202913,Others,large_cap,2025-10-04 06:58:21.266898
